Trial-ID,Status,Iteration,decay,dense_units,dropout,learning_rate,lstm_units,Objective
44,INTERMEDIATE,0,6.584849419012138e-07,107,0.36915705455526276,0.0034953667104235305,53,0.016337694600224495
44,INTERMEDIATE,1,6.584849419012138e-07,107,0.36915705455526276,0.0034953667104235305,53,0.013303101062774658
44,INTERMEDIATE,2,6.584849419012138e-07,107,0.36915705455526276,0.0034953667104235305,53,0.012473399750888348
44,INTERMEDIATE,3,6.584849419012138e-07,107,0.36915705455526276,0.0034953667104235305,53,0.011087711900472641
44,INTERMEDIATE,4,6.584849419012138e-07,107,0.36915705455526276,0.0034953667104235305,53,0.01064587663859129
44,COMPLETED,4,6.584849419012138e-07,107,0.36915705455526276,0.0034953667104235305,53,0.01064587663859129
45,INTERMEDIATE,0,3.229351912513156e-05,119,0.14037470433761107,0.0016615019535037151,149,0.014224975369870663
45,INTERMEDIATE,1,3.229351912513156e-05,119,0.14037470433761107,0.0016615019535037151,149,0.011584674939513206
45,INTERMEDIATE,2,3.229351912513156e-05,119,0.14037470433761107,0.0016615019535037151,149,0.009933063760399818
45,INTERMEDIATE,3,3.229351912513156e-05,119,0.14037470433761107,0.0016615019535037151,149,0.00964596588164568
45,INTERMEDIATE,4,3.229351912513156e-05,119,0.14037470433761107,0.0016615019535037151,149,0.008920792490243912
45,COMPLETED,4,3.229351912513156e-05,119,0.14037470433761107,0.0016615019535037151,149,0.008920792490243912
46,INTERMEDIATE,0,4.989006562328871e-06,110,0.41345109028680904,0.052726586376008994,70,
46,INTERMEDIATE,1,4.989006562328871e-06,110,0.41345109028680904,0.052726586376008994,70,
46,INTERMEDIATE,2,4.989006562328871e-06,110,0.41345109028680904,0.052726586376008994,70,
46,INTERMEDIATE,3,4.989006562328871e-06,110,0.41345109028680904,0.052726586376008994,70,
46,INTERMEDIATE,4,4.989006562328871e-06,110,0.41345109028680904,0.052726586376008994,70,
47,INTERMEDIATE,0,0.0005138070620481938,71,0.41176673752757503,0.00017210920236176449,133,0.0320572555065155
47,INTERMEDIATE,1,0.0005138070620481938,71,0.41176673752757503,0.00017210920236176449,133,0.018026869744062424
47,INTERMEDIATE,2,0.0005138070620481938,71,0.41176673752757503,0.00017210920236176449,133,0.01442628726363182
47,INTERMEDIATE,3,0.0005138070620481938,71,0.41176673752757503,0.00017210920236176449,133,0.012859009206295013
47,INTERMEDIATE,4,0.0005138070620481938,71,0.41176673752757503,0.00017210920236176449,133,0.012540830299258232
47,COMPLETED,4,0.0005138070620481938,71,0.41176673752757503,0.00017210920236176449,133,0.012540830299258232
48,INTERMEDIATE,0,0.0025487569072053552,158,0.12001627474509047,0.06996243814996513,189,
48,INTERMEDIATE,1,0.0025487569072053552,158,0.12001627474509047,0.06996243814996513,189,
48,INTERMEDIATE,2,0.0025487569072053552,158,0.12001627474509047,0.06996243814996513,189,
48,INTERMEDIATE,3,0.0025487569072053552,158,0.12001627474509047,0.06996243814996513,189,
48,INTERMEDIATE,4,0.0025487569072053552,158,0.12001627474509047,0.06996243814996513,189,
49,INTERMEDIATE,0,2.9046606722237924e-07,118,0.1862017961819813,0.0012675197526131555,128,0.02124844118952751
49,INTERMEDIATE,1,2.9046606722237924e-07,118,0.1862017961819813,0.0012675197526131555,128,0.012028750032186508
49,INTERMEDIATE,2,2.9046606722237924e-07,118,0.1862017961819813,0.0012675197526131555,128,0.011181517504155636
49,INTERMEDIATE,3,2.9046606722237924e-07,118,0.1862017961819813,0.0012675197526131555,128,0.009856089949607849
49,INTERMEDIATE,4,2.9046606722237924e-07,118,0.1862017961819813,0.0012675197526131555,128,0.008953467942774296
49,COMPLETED,4,2.9046606722237924e-07,118,0.1862017961819813,0.0012675197526131555,128,0.008953467942774296
